chemistry,model,y_true,y_pred
CALB,mlp,232.0,118.05912780761719
CALB,mlp,231.0,118.38435363769531
CALB,mlp,230.0,118.70997619628906
CALB,mlp,229.0,119.03602600097656
CALB,mlp,228.0,119.36241149902344
CALB,mlp,227.0,119.689208984375
CALB,mlp,226.0,120.01636505126953
CALB,mlp,225.0,120.34388732910156
CALB,mlp,224.0,120.67178344726562
CALB,mlp,223.0,121.00004577636719
CALB,mlp,222.0,121.32864379882812
CALB,mlp,221.0,121.6576156616211
CALB,mlp,220.0,121.98690795898438
CALB,mlp,219.0,122.31655883789062
CALB,mlp,218.0,122.64653015136719
CALB,mlp,217.0,122.9768295288086
CALB,mlp,216.0,123.30744934082031
CALB,mlp,215.0,123.63839721679688
CALB,mlp,214.0,123.96966552734375
CALB,mlp,213.0,124.30122375488281
CALB,mlp,212.0,124.6330795288086
CALB,mlp,211.0,124.9652328491211
CALB,mlp,210.0,125.29766845703125
CALB,mlp,209.0,125.63041687011719
CALB,mlp,208.0,125.96342468261719
CALB,mlp,207.0,126.29670715332031
CALB,mlp,206.0,126.63025665283203
CALB,mlp,205.0,126.9640884399414
CALB,mlp,204.0,127.29817962646484
CALB,mlp,203.0,127.63249206542969
CALB,mlp,202.0,127.9670639038086
CALB,mlp,201.0,128.3018798828125
CALB,mlp,200.0,128.63694763183594
CALB,mlp,199.0,128.9722442626953
CALB,mlp,198.0,129.30776977539062
CALB,mlp,197.0,129.6435089111328
CALB,mlp,196.0,129.9794464111328
CALB,mlp,195.0,130.31564331054688
CALB,mlp,194.0,130.6520233154297
CALB,mlp,193.0,130.98861694335938
CALB,mlp,192.0,131.3253936767578
CALB,mlp,191.0,131.66236877441406
CALB,mlp,190.0,131.99957275390625
CALB,mlp,189.0,132.33692932128906
CALB,mlp,188.0,132.67446899414062
CALB,mlp,187.0,133.01219177246094
CALB,mlp,186.0,133.35008239746094
CALB,mlp,185.0,133.68812561035156
CALB,mlp,184.0,134.02635192871094
CALB,mlp,183.0,134.36474609375
CALB,mlp,182.0,134.7032928466797
CALB,mlp,181.0,135.04200744628906
CALB,mlp,180.0,135.380859375
CALB,mlp,179.0,135.71983337402344
CALB,mlp,178.0,136.05897521972656
CALB,mlp,177.0,136.3982696533203
CALB,mlp,176.0,136.7376708984375
CALB,mlp,175.0,137.0771942138672
CALB,mlp,174.0,137.41688537597656
CALB,mlp,173.0,137.75668334960938
CALB,mlp,172.0,138.0966033935547
CALB,mlp,171.0,138.43663024902344
CALB,mlp,170.0,138.77679443359375
CALB,mlp,169.0,139.1170654296875
CALB,mlp,168.0,139.4574432373047
CALB,mlp,167.0,139.7979278564453
CALB,mlp,166.0,140.13848876953125
CALB,mlp,165.0,140.4791717529297
CALB,mlp,164.0,140.8199920654297
CALB,mlp,163.0,141.16087341308594
CALB,mlp,162.0,141.50184631347656
CALB,mlp,161.0,141.8429412841797
CALB,mlp,160.0,142.18409729003906
CALB,mlp,159.0,142.5253143310547
CALB,mlp,158.0,142.8666534423828
CALB,mlp,157.0,143.2080841064453
CALB,mlp,156.0,143.549560546875
CALB,mlp,155.0,143.89112854003906
CALB,mlp,154.0,144.2327880859375
CALB,mlp,153.0,144.5745086669922
CALB,mlp,152.0,144.9163055419922
CALB,mlp,151.0,145.25816345214844
CALB,mlp,150.0,145.60011291503906
CALB,mlp,149.0,145.942138671875
CALB,mlp,148.0,146.28419494628906
CALB,mlp,147.0,146.62632751464844
CALB,mlp,146.0,146.96852111816406
CALB,mlp,145.0,147.31080627441406
CALB,mlp,144.0,147.65310668945312
CALB,mlp,143.0,147.9955291748047
CALB,mlp,142.0,148.3379364013672
CALB,mlp,141.0,148.680419921875
CALB,mlp,140.0,149.02296447753906
CALB,mlp,139.0,149.3655548095703
CALB,mlp,138.0,149.7082061767578
CALB,mlp,137.0,150.05091857910156
CALB,mlp,136.0,150.39366149902344
CALB,mlp,135.0,150.73646545410156
CALB,mlp,134.0,151.0792999267578
CALB,mlp,133.0,151.42222595214844
CALB,mlp,132.0,151.76515197753906
CALB,mlp,131.0,152.10813903808594
CALB,mlp,130.0,152.45115661621094
CALB,mlp,129.0,152.7942657470703
CALB,mlp,128.0,153.13735961914062
CALB,mlp,127.0,153.4805145263672
CALB,mlp,126.0,153.82371520996094
CALB,mlp,125.0,154.16696166992188
CALB,mlp,124.0,154.51023864746094
CALB,mlp,123.0,154.85354614257812
CALB,mlp,122.0,155.19692993164062
CALB,mlp,121.0,155.54031372070312
CALB,mlp,120.0,155.8837432861328
CALB,mlp,119.0,156.2272186279297
CALB,mlp,118.0,156.5707244873047
CALB,mlp,117.0,156.9142608642578
CALB,mlp,116.0,157.25784301757812
CALB,mlp,115.0,157.60147094726562
CALB,mlp,114.0,157.94509887695312
CALB,mlp,113.0,158.2887725830078
CALB,mlp,112.0,158.6324920654297
CALB,mlp,111.0,158.97622680664062
CALB,mlp,110.0,159.3199920654297
CALB,mlp,109.0,159.66383361816406
CALB,mlp,108.0,160.00765991210938
CALB,mlp,107.0,160.35154724121094
CALB,mlp,106.0,160.6954345703125
CALB,mlp,105.0,161.03941345214844
CALB,mlp,104.0,161.3833465576172
CALB,mlp,103.0,161.7273406982422
CALB,mlp,102.0,162.0713653564453
CALB,mlp,101.0,162.4154510498047
CALB,mlp,100.0,162.759521484375
CALB,mlp,99.0,163.10365295410156
CALB,mlp,98.0,163.44778442382812
CALB,mlp,97.0,163.7919464111328
CALB,mlp,96.0,164.1361846923828
CALB,mlp,95.0,164.4804229736328
CALB,mlp,94.0,164.82467651367188
CALB,mlp,93.0,165.1689453125
CALB,mlp,92.0,165.51329040527344
CALB,mlp,91.0,165.8576202392578
CALB,mlp,90.0,166.20201110839844
CALB,mlp,89.0,166.54640197753906
CALB,mlp,88.0,166.89085388183594
CALB,mlp,87.0,167.2352752685547
CALB,mlp,86.0,167.57980346679688
CALB,mlp,85.0,167.92430114746094
CALB,mlp,84.0,168.2688446044922
CALB,mlp,83.0,168.61341857910156
CALB,mlp,82.0,168.95803833007812
CALB,mlp,81.0,169.30264282226562
CALB,mlp,80.0,169.6472930908203
CALB,mlp,79.0,169.99195861816406
CALB,mlp,78.0,170.33670043945312
CALB,mlp,77.0,170.68141174316406
CALB,mlp,76.0,171.02618408203125
CALB,mlp,75.0,171.37098693847656
CALB,mlp,74.0,171.71578979492188
CALB,mlp,73.0,172.0606231689453
CALB,mlp,72.0,172.40550231933594
CALB,mlp,71.0,172.75038146972656
CALB,mlp,70.0,173.09532165527344
CALB,mlp,69.0,173.44024658203125
CALB,mlp,68.0,173.7852325439453
CALB,mlp,67.0,174.13023376464844
CALB,mlp,66.0,174.4752655029297
CALB,mlp,65.0,174.82032775878906
CALB,mlp,64.0,175.1654052734375
CALB,mlp,63.0,175.51052856445312
CALB,mlp,62.0,175.85565185546875
CALB,mlp,61.0,176.2008056640625
CALB,mlp,60.0,176.54600524902344
CALB,mlp,59.0,176.89122009277344
CALB,mlp,58.0,177.23643493652344
CALB,mlp,57.0,177.5817108154297
CALB,mlp,56.0,177.92701721191406
CALB,mlp,55.0,178.27232360839844
CALB,mlp,54.0,178.61769104003906
CALB,mlp,53.0,178.96302795410156
CALB,mlp,52.0,179.30845642089844
CALB,mlp,51.0,179.65386962890625
CALB,mlp,50.0,179.99932861328125
CALB,mlp,49.0,180.3448028564453
CALB,mlp,48.0,180.69027709960938
CALB,mlp,47.0,181.0358428955078
CALB,mlp,46.0,181.3813934326172
CALB,mlp,45.0,181.72698974609375
CALB,mlp,44.0,182.07257080078125
CALB,mlp,43.0,182.41822814941406
CALB,mlp,42.0,182.76390075683594
CALB,mlp,41.0,183.10958862304688
CALB,mlp,40.0,183.45530700683594
CALB,mlp,39.0,183.801025390625
CALB,mlp,38.0,184.1468048095703
CALB,mlp,37.0,184.4925994873047
CALB,mlp,36.0,184.8384246826172
CALB,mlp,35.0,185.1842803955078
CALB,mlp,34.0,185.53013610839844
CALB,mlp,33.0,185.87608337402344
CALB,mlp,32.0,186.2220001220703
CALB,mlp,31.0,186.56797790527344
CALB,mlp,30.0,186.91392517089844
CALB,mlp,29.0,187.2599639892578
CALB,mlp,28.0,187.60598754882812
CALB,mlp,27.0,187.95204162597656
CALB,mlp,26.0,188.29815673828125
CALB,mlp,25.0,188.6442413330078
CALB,mlp,24.0,188.99037170410156
CALB,mlp,23.0,189.33656311035156
CALB,mlp,22.0,189.6827850341797
CALB,mlp,21.0,190.0289764404297
CALB,mlp,20.0,190.37525939941406
CALB,mlp,19.0,190.7214813232422
CALB,mlp,18.0,191.0678253173828
CALB,mlp,17.0,191.41416931152344
CALB,mlp,16.0,191.760498046875
CALB,mlp,15.0,192.1068878173828
CALB,mlp,14.0,192.4532928466797
CALB,mlp,13.0,192.79974365234375
CALB,mlp,12.0,193.14620971679688
CALB,mlp,11.0,193.49269104003906
CALB,mlp,10.0,193.83921813964844
CALB,mlp,9.0,194.185791015625
CALB,mlp,8.0,194.53233337402344
CALB,mlp,7.0,194.87893676757812
CALB,mlp,6.0,195.22557067871094
CALB,mlp,5.0,195.5722198486328
CALB,mlp,4.0,195.9188995361328
CALB,mlp,3.0,196.26559448242188
CALB,mlp,2.0,196.61233520507812
CALB,mlp,1.0,196.95909118652344
CALB,mlp,0.0,197.30587768554688
CALB,gru,946.0,751.8220825195312
CALB,gru,945.0,751.7786254882812
CALB,gru,944.0,751.7346801757812
CALB,gru,943.0,751.6900024414062
CALB,gru,942.0,751.6446533203125
CALB,gru,941.0,751.5986938476562
CALB,gru,940.0,751.5519409179688
CALB,gru,939.0,751.504638671875
CALB,gru,938.0,751.45654296875
CALB,gru,937.0,751.4076538085938
CALB,gru,936.0,751.3582153320312
CALB,gru,935.0,751.3079223632812
CALB,gru,934.0,751.2567749023438
CALB,gru,933.0,751.2049560546875
CALB,gru,932.0,751.1522827148438
CALB,gru,931.0,751.0988159179688
CALB,gru,930.0,751.04443359375
CALB,gru,929.0,750.9892578125
CALB,gru,928.0,750.9331665039062
CALB,gru,927.0,750.8761596679688
CALB,gru,926.0,750.818359375
CALB,gru,925.0,750.7594604492188
CALB,gru,924.0,750.69970703125
CALB,gru,923.0,750.6389770507812
CALB,gru,922.0,750.5772705078125
CALB,gru,921.0,750.5144653320312
CALB,gru,920.0,750.4508056640625
CALB,gru,919.0,750.3858642578125
CALB,gru,918.0,750.3198852539062
CALB,gru,917.0,750.2528686523438
CALB,gru,916.0,750.1846313476562
CALB,gru,915.0,750.1152954101562
CALB,gru,914.0,750.0447387695312
CALB,gru,913.0,749.9728393554688
CALB,gru,912.0,749.89990234375
CALB,gru,911.0,749.8255615234375
CALB,gru,910.0,749.7499389648438
CALB,gru,909.0,749.6729736328125
CALB,gru,908.0,749.5946655273438
CALB,gru,907.0,749.5148315429688
CALB,gru,906.0,749.4337158203125
CALB,gru,905.0,749.35107421875
CALB,gru,904.0,749.2669067382812
CALB,gru,903.0,749.1810913085938
CALB,gru,902.0,749.0938110351562
CALB,gru,901.0,749.0049438476562
CALB,gru,900.0,748.9142456054688
CALB,gru,899.0,748.822021484375
CALB,gru,898.0,748.7279663085938
CALB,gru,897.0,748.6319580078125
CALB,gru,896.0,748.5343017578125
CALB,gru,895.0,748.4346313476562
CALB,gru,894.0,748.3331298828125
CALB,gru,893.0,748.2296142578125
CALB,gru,892.0,748.1239624023438
CALB,gru,891.0,748.0162963867188
CALB,gru,890.0,747.9063720703125
CALB,gru,889.0,747.7942504882812
CALB,gru,888.0,747.6798706054688
CALB,gru,887.0,747.5631713867188
CALB,gru,886.0,747.4440307617188
CALB,gru,885.0,747.3224487304688
CALB,gru,884.0,747.1982421875
CALB,gru,883.0,747.0714721679688
CALB,gru,882.0,746.9419555664062
CALB,gru,881.0,746.8097534179688
CALB,gru,880.0,746.6746215820312
CALB,gru,879.0,746.5365600585938
CALB,gru,878.0,746.3954467773438
CALB,gru,877.0,746.2512817382812
CALB,gru,876.0,746.1038208007812
CALB,gru,875.0,745.953125
CALB,gru,874.0,745.7989501953125
CALB,gru,873.0,745.641357421875
CALB,gru,872.0,745.4800415039062
CALB,gru,871.0,745.3150024414062
CALB,gru,870.0,745.1461791992188
CALB,gru,869.0,744.973388671875
CALB,gru,868.0,744.7964477539062
CALB,gru,867.0,744.6151733398438
CALB,gru,866.0,744.4296264648438
CALB,gru,865.0,744.2395629882812
CALB,gru,864.0,744.0447387695312
CALB,gru,863.0,743.8451538085938
CALB,gru,862.0,743.640625
CALB,gru,861.0,743.4309692382812
CALB,gru,860.0,743.2158813476562
CALB,gru,859.0,742.9953002929688
CALB,gru,858.0,742.7689819335938
CALB,gru,857.0,742.5369262695312
CALB,gru,856.0,742.2985229492188
CALB,gru,855.0,742.0540771484375
CALB,gru,854.0,741.8027954101562
CALB,gru,853.0,741.544921875
CALB,gru,852.0,741.2799682617188
CALB,gru,851.0,741.0076904296875
CALB,gru,850.0,740.7279663085938
CALB,gru,849.0,740.4403686523438
CALB,gru,848.0,740.1447143554688
CALB,gru,847.0,739.8406372070312
CALB,gru,846.0,739.5278930664062
CALB,gru,845.0,739.2060546875
CALB,gru,844.0,738.8748168945312
CALB,gru,843.0,738.5339965820312
CALB,gru,842.0,738.1829833984375
CALB,gru,841.0,737.8214721679688
CALB,gru,840.0,737.4491577148438
CALB,gru,839.0,737.0656127929688
CALB,gru,838.0,736.6703491210938
CALB,gru,837.0,736.2630004882812
CALB,gru,836.0,735.8430786132812
CALB,gru,835.0,735.4100952148438
CALB,gru,834.0,734.9636840820312
CALB,gru,833.0,734.5031127929688
CALB,gru,832.0,734.0281372070312
CALB,gru,831.0,733.5381469726562
CALB,gru,830.0,733.032470703125
CALB,gru,829.0,732.5106811523438
CALB,gru,828.0,731.9722290039062
CALB,gru,827.0,731.4166259765625
CALB,gru,826.0,730.8430786132812
CALB,gru,825.0,730.2511596679688
CALB,gru,824.0,729.6401977539062
CALB,gru,823.0,729.009765625
CALB,gru,822.0,728.359130859375
CALB,gru,821.0,727.6878051757812
CALB,gru,820.0,726.9951782226562
CALB,gru,819.0,726.2808227539062
CALB,gru,818.0,725.5440063476562
CALB,gru,817.0,724.784423828125
CALB,gru,816.0,724.0014038085938
CALB,gru,815.0,723.1947631835938
CALB,gru,814.0,722.3640747070312
CALB,gru,813.0,721.5087890625
CALB,gru,812.0,720.6287841796875
CALB,gru,811.0,719.7236938476562
CALB,gru,810.0,718.7935180664062
CALB,gru,809.0,717.8379516601562
CALB,gru,808.0,716.8571166992188
CALB,gru,807.0,715.8510131835938
CALB,gru,806.0,714.8195190429688
CALB,gru,805.0,713.762939453125
CALB,gru,804.0,712.6814575195312
CALB,gru,803.0,711.5751342773438
CALB,gru,802.0,710.4445190429688
CALB,gru,801.0,709.2896728515625
CALB,gru,800.0,708.1111450195312
CALB,gru,799.0,706.9089965820312
CALB,gru,798.0,705.6837768554688
CALB,gru,797.0,704.4356689453125
CALB,gru,796.0,703.1649780273438
CALB,gru,795.0,701.8720092773438
CALB,gru,794.0,700.5569458007812
CALB,gru,793.0,699.219970703125
CALB,gru,792.0,697.8613891601562
CALB,gru,791.0,696.4813842773438
CALB,gru,790.0,695.0801391601562
CALB,gru,789.0,693.6580200195312
CALB,gru,788.0,692.2153930664062
CALB,gru,787.0,690.7526245117188
CALB,gru,786.0,689.2704467773438
CALB,gru,785.0,687.7693481445312
CALB,gru,784.0,686.2503662109375
CALB,gru,783.0,684.71435546875
CALB,gru,782.0,683.1624145507812
CALB,gru,781.0,681.5960083007812
CALB,gru,780.0,680.0162353515625
CALB,gru,779.0,678.4246826171875
CALB,gru,778.0,676.82275390625
CALB,gru,777.0,675.2120971679688
CALB,gru,776.0,673.5945434570312
CALB,gru,775.0,671.9715576171875
CALB,gru,774.0,670.3452758789062
CALB,gru,773.0,668.7173461914062
CALB,gru,772.0,667.090087890625
CALB,gru,771.0,665.4656372070312
CALB,gru,770.0,663.8461303710938
CALB,gru,769.0,662.2340698242188
CALB,gru,768.0,660.631591796875
CALB,gru,767.0,659.0411376953125
CALB,gru,766.0,657.4647827148438
CALB,gru,765.0,655.904541015625
CALB,gru,764.0,654.3619384765625
CALB,gru,763.0,652.8384399414062
CALB,gru,762.0,651.3350219726562
CALB,gru,761.0,649.8524169921875
CALB,gru,760.0,648.3910522460938
CALB,gru,759.0,646.9508666992188
CALB,gru,758.0,645.53173828125
CALB,gru,757.0,644.1332397460938
CALB,gru,756.0,642.7546997070312
CALB,gru,755.0,641.395263671875
CALB,gru,754.0,640.0543823242188
CALB,gru,753.0,638.7310180664062
CALB,gru,752.0,637.42431640625
CALB,gru,751.0,636.13330078125
CALB,gru,750.0,634.8572387695312
CALB,gru,749.0,633.5952758789062
CALB,gru,748.0,632.3465576171875
CALB,gru,747.0,631.1104736328125
CALB,gru,746.0,629.8862915039062
CALB,gru,745.0,628.6735229492188
CALB,gru,744.0,627.4716186523438
CALB,gru,743.0,626.280029296875
CALB,gru,742.0,625.0983276367188
CALB,gru,741.0,623.9261474609375
CALB,gru,740.0,622.7631225585938
CALB,gru,739.0,621.60888671875
CALB,gru,738.0,620.463134765625
CALB,gru,737.0,619.3256225585938
CALB,gru,736.0,618.1961059570312
CALB,gru,735.0,617.0742797851562
CALB,gru,734.0,615.9600219726562
CALB,gru,733.0,614.8529663085938
CALB,gru,732.0,613.7529907226562
CALB,gru,731.0,612.6600341796875
CALB,gru,730.0,611.5736694335938
CALB,gru,729.0,610.4938354492188
CALB,gru,728.0,609.4203491210938
CALB,gru,727.0,608.3530883789062
CALB,gru,726.0,607.2916259765625
CALB,gru,725.0,606.2361450195312
CALB,gru,724.0,605.1862182617188
CALB,gru,723.0,604.1417846679688
CALB,gru,722.0,603.1027221679688
CALB,gru,721.0,602.0687866210938
CALB,gru,720.0,601.0397338867188
CALB,gru,719.0,600.0155639648438
CALB,gru,718.0,598.9960327148438
CALB,gru,717.0,597.9810180664062
CALB,gru,716.0,596.9703979492188
CALB,gru,715.0,595.9639892578125
CALB,gru,714.0,594.9616088867188
CALB,gru,713.0,593.963134765625
CALB,gru,712.0,592.9684448242188
CALB,gru,711.0,591.977294921875
CALB,gru,710.0,590.9896850585938
CALB,gru,709.0,590.0054321289062
CALB,gru,708.0,589.0243530273438
CALB,gru,707.0,588.0464477539062
CALB,gru,706.0,587.0713500976562
CALB,gru,705.0,586.0993041992188
CALB,gru,704.0,585.1298217773438
CALB,gru,703.0,584.1629638671875
CALB,gru,702.0,583.1986083984375
CALB,gru,701.0,582.2366333007812
CALB,gru,700.0,581.2770385742188
CALB,gru,699.0,580.3194580078125
CALB,gru,698.0,579.364013671875
CALB,gru,697.0,578.41064453125
CALB,gru,696.0,577.4590454101562
CALB,gru,695.0,576.5093383789062
CALB,gru,694.0,575.5613403320312
CALB,gru,693.0,574.6149291992188
CALB,gru,692.0,573.6701049804688
CALB,gru,691.0,572.7267456054688
CALB,gru,690.0,571.7847900390625
CALB,gru,689.0,570.84423828125
CALB,gru,688.0,569.9049682617188
CALB,gru,687.0,568.9668579101562
CALB,gru,686.0,568.0298461914062
CALB,gru,685.0,567.0938110351562
CALB,gru,684.0,566.1589965820312
CALB,gru,683.0,565.2249145507812
CALB,gru,682.0,564.2918090820312
CALB,gru,681.0,563.3595581054688
CALB,gru,680.0,562.427978515625
CALB,gru,679.0,561.4971313476562
CALB,gru,678.0,560.5669555664062
CALB,gru,677.0,559.6373901367188
CALB,gru,676.0,558.7083740234375
CALB,gru,675.0,557.77978515625
CALB,gru,674.0,556.8516235351562
CALB,gru,673.0,555.9237670898438
CALB,gru,672.0,554.9963989257812
CALB,gru,671.0,554.0691528320312
CALB,gru,670.0,553.1420288085938
CALB,gru,669.0,552.2151489257812
CALB,gru,668.0,551.288330078125
CALB,gru,667.0,550.3615112304688
CALB,gru,666.0,549.4347534179688
CALB,gru,665.0,548.5078125
CALB,gru,664.0,547.5807495117188
CALB,gru,663.0,546.6535034179688
CALB,gru,662.0,545.7259521484375
CALB,gru,661.0,544.7981567382812
CALB,gru,660.0,543.8699340820312
CALB,gru,659.0,542.9413452148438
CALB,gru,658.0,542.0121459960938
CALB,gru,657.0,541.0824584960938
CALB,gru,656.0,540.1522827148438
CALB,gru,655.0,539.2213134765625
CALB,gru,654.0,538.2897338867188
CALB,gru,653.0,537.3573608398438
CALB,gru,652.0,536.4241943359375
CALB,gru,651.0,535.4901733398438
CALB,gru,650.0,534.5552368164062
CALB,gru,649.0,533.6193237304688
CALB,gru,648.0,532.6824951171875
CALB,gru,647.0,531.7445678710938
CALB,gru,646.0,530.8055419921875
CALB,gru,645.0,529.8653564453125
CALB,gru,644.0,528.9241333007812
CALB,gru,643.0,527.9816284179688
CALB,gru,642.0,527.0377807617188
CALB,gru,641.0,526.0927734375
CALB,gru,640.0,525.1464233398438
CALB,gru,639.0,524.1987915039062
CALB,gru,638.0,523.249755859375
CALB,gru,637.0,522.2992553710938
CALB,gru,636.0,521.3474731445312
CALB,gru,635.0,520.3941650390625
CALB,gru,634.0,519.439453125
CALB,gru,633.0,518.4832153320312
CALB,gru,632.0,517.5255737304688
CALB,gru,631.0,516.5664672851562
CALB,gru,630.0,515.6056518554688
CALB,gru,629.0,514.6435546875
CALB,gru,628.0,513.6797485351562
CALB,gru,627.0,512.7144165039062
CALB,gru,626.0,511.74761962890625
CALB,gru,625.0,510.77923583984375
CALB,gru,624.0,509.8092956542969
CALB,gru,623.0,508.8378601074219
CALB,gru,622.0,507.8647155761719
CALB,gru,621.0,506.89013671875
CALB,gru,620.0,505.9139709472656
CALB,gru,619.0,504.9363098144531
CALB,gru,618.0,503.9570007324219
CALB,gru,617.0,502.9761962890625
CALB,gru,616.0,501.9938049316406
CALB,gru,615.0,501.0099792480469
CALB,gru,614.0,500.0245666503906
CALB,gru,613.0,499.03765869140625
CALB,gru,612.0,498.0491943359375
CALB,gru,611.0,497.059326171875
CALB,gru,610.0,496.0678405761719
CALB,gru,609.0,495.07489013671875
CALB,gru,608.0,494.0805358886719
CALB,gru,607.0,493.0845947265625
CALB,gru,606.0,492.0873107910156
CALB,gru,605.0,491.0885925292969
CALB,gru,604.0,490.0884094238281
CALB,gru,603.0,489.08673095703125
CALB,gru,602.0,488.0837707519531
CALB,gru,601.0,487.0793762207031
CALB,gru,600.0,486.07366943359375
CALB,gru,599.0,485.0666198730469
CALB,gru,598.0,484.0581970214844
CALB,gru,597.0,483.0484313964844
CALB,gru,596.0,482.0375061035156
CALB,gru,595.0,481.0252380371094
CALB,gru,594.0,480.0117492675781
CALB,gru,593.0,478.9971008300781
CALB,gru,592.0,477.98126220703125
CALB,gru,591.0,476.9642028808594
CALB,gru,590.0,475.9460754394531
CALB,gru,589.0,474.9269104003906
CALB,gru,588.0,473.9066162109375
CALB,gru,587.0,472.88525390625
CALB,gru,586.0,471.8630065917969
CALB,gru,585.0,470.8397216796875
CALB,gru,584.0,469.8155822753906
CALB,gru,583.0,468.79052734375
CALB,gru,582.0,467.7646179199219
CALB,gru,581.0,466.7379455566406
CALB,gru,580.0,465.71044921875
CALB,gru,579.0,464.6822814941406
CALB,gru,578.0,463.6534729003906
CALB,gru,577.0,462.6239318847656
CALB,gru,576.0,461.5939025878906
CALB,gru,575.0,460.563232421875
CALB,gru,574.0,459.5320739746094
CALB,gru,573.0,458.50054931640625
CALB,gru,572.0,457.4685363769531
CALB,gru,571.0,456.4361572265625
CALB,gru,570.0,455.4035339355469
CALB,gru,569.0,454.3705749511719
CALB,gru,568.0,453.33740234375
CALB,gru,567.0,452.3040771484375
CALB,gru,566.0,451.2705993652344
CALB,gru,565.0,450.2370300292969
CALB,gru,564.0,449.2034606933594
CALB,gru,563.0,448.16986083984375
CALB,gru,562.0,447.1362609863281
CALB,gru,561.0,446.1028137207031
CALB,gru,560.0,445.0694885253906
CALB,gru,559.0,444.036376953125
CALB,gru,558.0,443.0034484863281
CALB,gru,557.0,441.97076416015625
CALB,gru,556.0,440.93841552734375
CALB,gru,555.0,439.9064025878906
CALB,gru,554.0,438.874755859375
CALB,gru,553.0,437.843505859375
CALB,gru,552.0,436.8127136230469
CALB,gru,551.0,435.7825012207031
CALB,gru,550.0,434.7527770996094
CALB,gru,549.0,433.7236022949219
CALB,gru,548.0,432.6949157714844
CALB,gru,547.0,431.6669616699219
CALB,gru,546.0,430.6396789550781
CALB,gru,545.0,429.6130676269531
CALB,gru,544.0,428.5871276855469
CALB,gru,543.0,427.56195068359375
CALB,gru,542.0,426.5375671386719
CALB,gru,541.0,425.513916015625
CALB,gru,540.0,424.4911193847656
CALB,gru,539.0,423.4690856933594
CALB,gru,538.0,422.44793701171875
CALB,gru,537.0,421.4277038574219
CALB,gru,536.0,420.4082946777344
CALB,gru,535.0,419.3898010253906
CALB,gru,534.0,418.3722839355469
CALB,gru,533.0,417.3556213378906
CALB,gru,532.0,416.3399963378906
CALB,gru,531.0,415.3252868652344
CALB,gru,530.0,414.3115539550781
CALB,gru,529.0,413.2987976074219
CALB,gru,528.0,412.2870178222656
CALB,gru,527.0,411.2762451171875
CALB,gru,526.0,410.2664794921875
CALB,gru,525.0,409.2577209472656
CALB,gru,524.0,408.25
CALB,gru,523.0,407.2432556152344
CALB,gru,522.0,406.2375793457031
CALB,gru,521.0,405.2329406738281
CALB,gru,520.0,404.22930908203125
CALB,gru,519.0,403.2267150878906
CALB,gru,518.0,402.22515869140625
CALB,gru,517.0,401.2245788574219
CALB,gru,516.0,400.2250671386719
CALB,gru,515.0,399.2265319824219
CALB,gru,514.0,398.2290954589844
CALB,gru,513.0,397.2326354980469
CALB,gru,512.0,396.23724365234375
CALB,gru,511.0,395.2428283691406
CALB,gru,510.0,394.2493896484375
CALB,gru,509.0,393.2569885253906
CALB,gru,508.0,392.2655334472656
CALB,gru,507.0,391.2751159667969
CALB,gru,506.0,390.2856750488281
CALB,gru,505.0,389.29718017578125
CALB,gru,504.0,388.3097229003906
CALB,gru,503.0,387.3231506347656
CALB,gru,502.0,386.3376159667969
CALB,gru,501.0,385.3529357910156
CALB,gru,500.0,384.3692321777344
CALB,gru,499.0,383.3865051269531
CALB,gru,498.0,382.4046936035156
CALB,gru,497.0,381.42376708984375
CALB,gru,496.0,380.44378662109375
CALB,gru,495.0,379.4646911621094
CALB,gru,494.0,378.4864196777344
CALB,gru,493.0,377.5091247558594
CALB,gru,492.0,376.5326843261719
CALB,gru,491.0,375.5570983886719
CALB,gru,490.0,374.5823669433594
CALB,gru,489.0,373.6084899902344
CALB,gru,488.0,372.6354675292969
CALB,gru,487.0,371.66326904296875
CALB,gru,486.0,370.6919250488281
CALB,gru,485.0,369.7214050292969
CALB,gru,484.0,368.7516174316406
CALB,gru,483.0,367.7827453613281
CALB,gru,482.0,366.8145751953125
CALB,gru,481.0,365.8472595214844
CALB,gru,480.0,364.8807373046875
CALB,gru,479.0,363.9149475097656
CALB,gru,478.0,362.9499206542969
CALB,gru,477.0,361.9857177734375
CALB,gru,476.0,361.0222473144531
CALB,gru,475.0,360.0594787597656
CALB,gru,474.0,359.09747314453125
CALB,gru,473.0,358.1362609863281
CALB,gru,472.0,357.1756896972656
CALB,gru,471.0,356.2159118652344
CALB,gru,470.0,355.2568664550781
CALB,gru,469.0,354.2984619140625
CALB,gru,468.0,353.3407897949219
CALB,gru,467.0,352.3839111328125
CALB,gru,466.0,351.4276428222656
CALB,gru,465.0,350.4720764160156
CALB,gru,464.0,349.5172424316406
CALB,gru,463.0,348.5630187988281
CALB,gru,462.0,347.6095275878906
CALB,gru,461.0,346.6567077636719
CALB,gru,460.0,345.70452880859375
CALB,gru,459.0,344.7530517578125
CALB,gru,458.0,343.8022155761719
CALB,gru,457.0,342.8520202636719
CALB,gru,456.0,341.9024658203125
CALB,gru,455.0,340.9535827636719
CALB,gru,454.0,340.0053405761719
CALB,gru,453.0,339.0577087402344
CALB,gru,452.0,338.11065673828125
